"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Minnesota"	"27"	"Stearns County, MN"	"27145"	"2010"	"2010"	241	150642	160.0	139.8	180.2	10.3
	"Minnesota"	"27"	"Stearns County, MN"	"27145"	"2011"	"2011"	252	151343	166.5	146.0	187.1	10.5
	"Minnesota"	"27"	"Stearns County, MN"	"27145"	"2012"	"2012"	251	151606	165.6	145.1	186.0	10.5
	"Minnesota"	"27"	"Stearns County, MN"	"27145"	"2013"	"2013"	253	152092	166.3	145.8	186.8	10.5
	"Minnesota"	"27"	"Stearns County, MN"	"27145"	"2014"	"2014"	262	152912	171.3	150.6	192.1	10.6
	"Minnesota"	"27"	"Stearns County, MN"	"27145"	"2015"	"2015"	298	154708	192.6	170.8	214.5	11.2
	"Minnesota"	"27"	"Stearns County, MN"	"27145"	"2016"	"2016"	249	155652	160.0	140.1	179.8	10.1
	"Minnesota"	"27"	"Stearns County, MN"	"27145"	"2017"	"2017"	266	157822	168.5	148.3	188.8	10.3
	"Minnesota"	"27"	"Stearns County, MN"	"27145"	"2018"	"2018"	280	159256	175.8	155.2	196.4	10.5
	"Minnesota"	"27"	"Steele County, MN"	"27147"	"2010"	"2010"	87	36576	237.9	190.5	293.4	25.5
	"Minnesota"	"27"	"Steele County, MN"	"27147"	"2011"	"2011"	85	36534	232.7	185.8	287.7	25.2
	"Minnesota"	"27"	"Steele County, MN"	"27147"	"2012"	"2012"	105	36322	289.1	233.8	344.4	28.2
	"Minnesota"	"27"	"Steele County, MN"	"27147"	"2013"	"2013"	86	36465	235.8	188.6	291.3	25.4
	"Minnesota"	"27"	"Steele County, MN"	"27147"	"2014"	"2014"	90	36573	246.1	197.9	302.5	25.9
	"Minnesota"	"27"	"Steele County, MN"	"27147"	"2015"	"2015"	83	36755	225.8	179.9	279.9	24.8
	"Minnesota"	"27"	"Steele County, MN"	"27147"	"2016"	"2016"	80	36805	217.4	172.4	270.5	24.3
	"Minnesota"	"27"	"Steele County, MN"	"27147"	"2017"	"2017"	93	36887	252.1	203.5	308.9	26.1
	"Minnesota"	"27"	"Steele County, MN"	"27147"	"2018"	"2018"	105	36803	285.3	230.7	339.9	27.8
	"Minnesota"	"27"	"Stevens County, MN"	"27149"	"2010"	"2010"	37	9726	380.4	267.9	524.4	62.5
	"Minnesota"	"27"	"Stevens County, MN"	"27149"	"2011"	"2011"	15	9685	Unreliable	86.7	255.4	40.0
	"Minnesota"	"27"	"Stevens County, MN"	"27149"	"2012"	"2012"	31	9663	320.8	218.0	455.4	57.6
	"Minnesota"	"27"	"Stevens County, MN"	"27149"	"2013"	"2013"	31	9735	318.4	216.4	452.0	57.2
	"Minnesota"	"27"	"Stevens County, MN"	"27149"	"2014"	"2014"	23	9800	234.7	148.8	352.2	48.9
	"Minnesota"	"27"	"Stevens County, MN"	"27149"	"2015"	"2015"	26	9796	265.4	173.4	388.9	52.1
	"Minnesota"	"27"	"Stevens County, MN"	"27149"	"2016"	"2016"	30	9693	309.5	208.8	441.8	56.5
	"Minnesota"	"27"	"Stevens County, MN"	"27149"	"2017"	"2017"	33	9634	342.5	235.8	481.0	59.6
	"Minnesota"	"27"	"Stevens County, MN"	"27149"	"2018"	"2018"	29	9753	297.3	199.1	427.0	55.2
	"Minnesota"	"27"	"Swift County, MN"	"27151"	"2010"	"2010"	41	9783	419.1	300.8	568.5	65.5
	"Minnesota"	"27"	"Swift County, MN"	"27151"	"2011"	"2011"	35	9640	363.1	252.9	504.9	61.4
	"Minnesota"	"27"	"Swift County, MN"	"27151"	"2012"	"2012"	27	9594	281.4	185.5	409.5	54.2
	"Minnesota"	"27"	"Swift County, MN"	"27151"	"2013"	"2013"	35	9546	366.6	255.4	509.9	62.0
	"Minnesota"	"27"	"Swift County, MN"	"27151"	"2014"	"2014"	44	9436	466.3	338.8	626.0	70.3
	"Minnesota"	"27"	"Swift County, MN"	"27151"	"2015"	"2015"	40	9340	428.3	306.0	583.2	67.7
	"Minnesota"	"27"	"Swift County, MN"	"27151"	"2016"	"2016"	34	9419	361.0	250.0	504.4	61.9
	"Minnesota"	"27"	"Swift County, MN"	"27151"	"2017"	"2017"	35	9407	372.1	259.2	517.5	62.9
	"Minnesota"	"27"	"Swift County, MN"	"27151"	"2018"	"2018"	31	9345	331.7	225.4	470.9	59.6
	"Minnesota"	"27"	"Todd County, MN"	"27153"	"2010"	"2010"	53	24895	212.9	159.5	278.5	29.2
	"Minnesota"	"27"	"Todd County, MN"	"27153"	"2011"	"2011"	47	24836	189.2	139.0	251.7	27.6
	"Minnesota"	"27"	"Todd County, MN"	"27153"	"2012"	"2012"	60	24509	244.8	186.8	315.1	31.6
	"Minnesota"	"27"	"Todd County, MN"	"27153"	"2013"	"2013"	76	24382	311.7	245.6	390.1	35.8
	"Minnesota"	"27"	"Todd County, MN"	"27153"	"2014"	"2014"	68	24264	280.3	217.6	355.3	34.0
	"Minnesota"	"27"	"Todd County, MN"	"27153"	"2015"	"2015"	61	24257	251.5	192.4	323.0	32.2
	"Minnesota"	"27"	"Todd County, MN"	"27153"	"2016"	"2016"	68	24233	280.6	217.9	355.7	34.0
	"Minnesota"	"27"	"Todd County, MN"	"27153"	"2017"	"2017"	48	24515	195.8	144.4	259.6	28.3
	"Minnesota"	"27"	"Todd County, MN"	"27153"	"2018"	"2018"	66	24582	268.5	207.6	341.6	33.0
	"Minnesota"	"27"	"Traverse County, MN"	"27155"	"2010"	"2010"	28	3558	787.0	522.9	1137.4	148.7
	"Minnesota"	"27"	"Traverse County, MN"	"27155"	"2011"	"2011"	20	3523	567.7	346.8	876.8	126.9
	"Minnesota"	"27"	"Traverse County, MN"	"27155"	"2012"	"2012"	15	3451	Unreliable	243.3	716.9	112.2
	"Minnesota"	"27"	"Traverse County, MN"	"27155"	"2013"	"2013"	21	3445	609.6	377.3	931.8	133.0
	"Minnesota"	"27"	"Traverse County, MN"	"27155"	"2014"	"2014"	17	3387	Unreliable	292.4	803.6	121.7
	"Minnesota"	"27"	"Traverse County, MN"	"27155"	"2015"	"2015"	19	3401	Unreliable	336.4	872.4	128.2
	"Minnesota"	"27"	"Traverse County, MN"	"27155"	"2016"	"2016"	18	3356	Unreliable	317.9	847.7	126.4
	"Minnesota"	"27"	"Traverse County, MN"	"27155"	"2017"	"2017"	17	3319	Unreliable	298.4	820.1	124.2
	"Minnesota"	"27"	"Traverse County, MN"	"27155"	"2018"	"2018"	18	3308	Unreliable	322.5	860.0	128.3
	"Minnesota"	"27"	"Wabasha County, MN"	"27157"	"2010"	"2010"	59	21676	272.2	207.2	351.1	35.4
	"Minnesota"	"27"	"Wabasha County, MN"	"27157"	"2011"	"2011"	44	21600	203.7	148.0	273.5	30.7
	"Minnesota"	"27"	"Wabasha County, MN"	"27157"	"2012"	"2012"	53	21476	246.8	184.9	322.8	33.9
	"Minnesota"	"27"	"Wabasha County, MN"	"27157"	"2013"	"2013"	57	21443	265.8	201.3	344.4	35.2
	"Minnesota"	"27"	"Wabasha County, MN"	"27157"	"2014"	"2014"	68	21362	318.3	247.2	403.5	38.6
	"Minnesota"	"27"	"Wabasha County, MN"	"27157"	"2015"	"2015"	66	21239	310.7	240.3	395.4	38.3
	"Minnesota"	"27"	"Wabasha County, MN"	"27157"	"2016"	"2016"	57	21273	267.9	202.9	347.2	35.5
	"Minnesota"	"27"	"Wabasha County, MN"	"27157"	"2017"	"2017"	50	21608	231.4	171.7	305.1	32.7
	"Minnesota"	"27"	"Wabasha County, MN"	"27157"	"2018"	"2018"	68	21645	314.2	244.0	398.3	38.1
	"Minnesota"	"27"	"Wadena County, MN"	"27159"	"2010"	"2010"	60	13843	433.4	330.8	557.9	56.0
	"Minnesota"	"27"	"Wadena County, MN"	"27159"	"2011"	"2011"	62	13749	450.9	345.7	578.1	57.3
	"Minnesota"	"27"	"Wadena County, MN"	"27159"	"2012"	"2012"	55	13767	399.5	301.0	520.0	53.9
	"Minnesota"	"27"	"Wadena County, MN"	"27159"	"2013"	"2013"	41	13804	297.0	213.1	402.9	46.4
	"Minnesota"	"27"	"Wadena County, MN"	"27159"	"2014"	"2014"	56	13757	407.1	307.5	528.6	54.4
	"Minnesota"	"27"	"Wadena County, MN"	"27159"	"2015"	"2015"	66	13875	475.7	367.9	605.2	58.6
	"Minnesota"	"27"	"Wadena County, MN"	"27159"	"2016"	"2016"	73	13761	530.5	415.8	667.0	62.1
	"Minnesota"	"27"	"Wadena County, MN"	"27159"	"2017"	"2017"	53	13669	387.7	290.4	507.2	53.3
	"Minnesota"	"27"	"Wadena County, MN"	"27159"	"2018"	"2018"	55	13773	399.3	300.8	519.8	53.8
	"Minnesota"	"27"	"Waseca County, MN"	"27161"	"2010"	"2010"	50	19136	261.3	193.9	344.5	37.0
	"Minnesota"	"27"	"Waseca County, MN"	"27161"	"2011"	"2011"	50	19273	259.4	192.6	342.0	36.7
	"Minnesota"	"27"	"Waseca County, MN"	"27161"	"2012"	"2012"	73	19237	379.5	297.4	477.1	44.4
	"Minnesota"	"27"	"Waseca County, MN"	"27161"	"2013"	"2013"	55	19098	288.0	217.0	374.9	38.8
	"Minnesota"	"27"	"Waseca County, MN"	"27161"	"2014"	"2014"	42	19025	220.8	159.1	298.4	34.1
	"Minnesota"	"27"	"Waseca County, MN"	"27161"	"2015"	"2015"	41	18989	215.9	154.9	292.9	33.7
	"Minnesota"	"27"	"Waseca County, MN"	"27161"	"2016"	"2016"	52	18911	275.0	205.4	360.6	38.1
	"Minnesota"	"27"	"Waseca County, MN"	"27161"	"2017"	"2017"	56	18787	298.1	225.2	387.1	39.8
	"Minnesota"	"27"	"Waseca County, MN"	"27161"	"2018"	"2018"	62	18691	331.7	254.3	425.2	42.1
	"Minnesota"	"27"	"Washington County, MN"	"27163"	"2010"	"2010"	297	238136	124.7	110.5	138.9	7.2
	"Minnesota"	"27"	"Washington County, MN"	"27163"	"2011"	"2011"	319	241280	132.2	117.7	146.7	7.4
	"Minnesota"	"27"	"Washington County, MN"	"27163"	"2012"	"2012"	333	244088	136.4	121.8	151.1	7.5
	"Minnesota"	"27"	"Washington County, MN"	"27163"	"2013"	"2013"	345	246603	139.9	125.1	154.7	7.5
	"Minnesota"	"27"	"Washington County, MN"	"27163"	"2014"	"2014"	356	249283	142.8	128.0	157.6	7.6
	"Minnesota"	"27"	"Washington County, MN"	"27163"	"2015"	"2015"	341	251597	135.5	121.1	149.9	7.3
	"Minnesota"	"27"	"Washington County, MN"	"27163"	"2016"	"2016"	368	253117	145.4	130.5	160.2	7.6
	"Minnesota"	"27"	"Washington County, MN"	"27163"	"2017"	"2017"	417	256348	162.7	147.1	178.3	8.0
	"Minnesota"	"27"	"Washington County, MN"	"27163"	"2018"	"2018"	420	259201	162.0	146.5	177.5	7.9
	"Minnesota"	"27"	"Watonwan County, MN"	"27165"	"2010"	"2010"	41	11211	365.7	262.4	496.1	57.1
	"Minnesota"	"27"	"Watonwan County, MN"	"27165"	"2011"	"2011"	33	11201	294.6	202.8	413.8	51.3
	"Minnesota"	"27"	"Watonwan County, MN"	"27165"	"2012"	"2012"	37	11187	330.7	232.9	455.9	54.4
	"Minnesota"	"27"	"Watonwan County, MN"	"27165"	"2013"	"2013"	52	11137	466.9	348.7	612.3	64.7
	"Minnesota"	"27"	"Watonwan County, MN"	"27165"	"2014"	"2014"	34	11083	306.8	212.5	428.7	52.6
	"Minnesota"	"27"	"Watonwan County, MN"	"27165"	"2015"	"2015"	45	10952	410.9	299.7	549.8	61.3
	"Minnesota"	"27"	"Watonwan County, MN"	"27165"	"2016"	"2016"	38	10908	348.4	246.5	478.2	56.5
	"Minnesota"	"27"	"Watonwan County, MN"	"27165"	"2017"	"2017"	45	10840	415.1	302.8	555.5	61.9
	"Minnesota"	"27"	"Watonwan County, MN"	"27165"	"2018"	"2018"	41	10980	373.4	268.0	506.6	58.3
	"Minnesota"	"27"	"Wilkin County, MN"	"27167"	"2010"	"2010"	41	6576	623.5	447.4	845.8	97.4
	"Minnesota"	"27"	"Wilkin County, MN"	"27167"	"2011"	"2011"	32	6592	485.4	332.0	685.3	85.8
	"Minnesota"	"27"	"Wilkin County, MN"	"27167"	"2012"	"2012"	38	6585	577.1	408.4	792.1	93.6
	"Minnesota"	"27"	"Wilkin County, MN"	"27167"	"2013"	"2013"	27	6557	411.8	271.4	599.1	79.2
	"Minnesota"	"27"	"Wilkin County, MN"	"27167"	"2014"	"2014"	20	6495	307.9	188.1	475.6	68.9
	"Minnesota"	"27"	"Wilkin County, MN"	"27167"	"2015"	"2015"	39	6396	609.8	433.6	833.6	97.6
	"Minnesota"	"27"	"Wilkin County, MN"	"27167"	"2016"	"2016"	23	6358	361.7	229.3	542.8	75.4
	"Minnesota"	"27"	"Wilkin County, MN"	"27167"	"2017"	"2017"	21	6324	332.1	205.6	507.6	72.5
	"Minnesota"	"27"	"Wilkin County, MN"	"27167"	"2018"	"2018"	31	6254	495.7	336.8	703.6	89.0
	"Minnesota"	"27"	"Winona County, MN"	"27169"	"2010"	"2010"	135	51461	262.3	218.1	306.6	22.6
	"Minnesota"	"27"	"Winona County, MN"	"27169"	"2011"	"2011"	112	51378	218.0	177.6	258.4	20.6
	"Minnesota"	"27"	"Winona County, MN"	"27169"	"2012"	"2012"	109	51629	211.1	171.5	250.8	20.2
	"Minnesota"	"27"	"Winona County, MN"	"27169"	"2013"	"2013"	107	51232	208.9	169.3	248.4	20.2
	"Minnesota"	"27"	"Winona County, MN"	"27169"	"2014"	"2014"	94	51097	184.0	148.7	225.1	19.0
	"Minnesota"	"27"	"Winona County, MN"	"27169"	"2015"	"2015"	148	50885	290.9	244.0	337.7	23.9
	"Minnesota"	"27"	"Winona County, MN"	"27169"	"2016"	"2016"	126	50948	247.3	204.1	290.5	22.0
	"Minnesota"	"27"	"Winona County, MN"	"27169"	"2017"	"2017"	134	50873	263.4	218.8	308.0	22.8
	"Minnesota"	"27"	"Winona County, MN"	"27169"	"2018"	"2018"	134	50825	263.6	219.0	308.3	22.8
	"Minnesota"	"27"	"Wright County, MN"	"27171"	"2010"	"2010"	176	124700	141.1	120.3	162.0	10.6
	"Minnesota"	"27"	"Wright County, MN"	"27171"	"2011"	"2011"	167	126437	132.1	112.0	152.1	10.2
	"Minnesota"	"27"	"Wright County, MN"	"27171"	"2012"	"2012"	145	127336	113.9	95.3	132.4	9.5
	"Minnesota"	"27"	"Wright County, MN"	"27171"	"2013"	"2013"	166	128470	129.2	109.6	148.9	10.0
	"Minnesota"	"27"	"Wright County, MN"	"27171"	"2014"	"2014"	175	129918	134.7	114.7	154.7	10.2
	"Minnesota"	"27"	"Wright County, MN"	"27171"	"2015"	"2015"	156	131311	118.8	100.2	137.4	9.5
	"Minnesota"	"27"	"Wright County, MN"	"27171"	"2016"	"2016"	213	132550	160.7	139.1	182.3	11.0
	"Minnesota"	"27"	"Wright County, MN"	"27171"	"2017"	"2017"	214	134286	159.4	138.0	180.7	10.9
	"Minnesota"	"27"	"Wright County, MN"	"27171"	"2018"	"2018"	188	136349	137.9	118.2	157.6	10.1
	"Minnesota"	"27"	"Yellow Medicine County, MN"	"27173"	"2010"	"2010"	39	10438	373.6	265.7	510.8	59.8
	"Minnesota"	"27"	"Yellow Medicine County, MN"	"27173"	"2011"	"2011"	38	10307	368.7	260.9	506.0	59.8
	"Minnesota"	"27"	"Yellow Medicine County, MN"	"27173"	"2012"	"2012"	42	10158	413.5	298.0	558.9	63.8
	"Minnesota"	"27"	"Yellow Medicine County, MN"	"27173"	"2013"	"2013"	35	10143	345.1	240.4	479.9	58.3
	"Minnesota"	"27"	"Yellow Medicine County, MN"	"27173"	"2014"	"2014"	26	10109	257.2	168.0	376.9	50.4
	"Minnesota"	"27"	"Yellow Medicine County, MN"	"27173"	"2015"	"2015"	27	9875	273.4	180.2	397.8	52.6
	"Minnesota"	"27"	"Yellow Medicine County, MN"	"27173"	"2016"	"2016"	30	9935	302.0	203.7	431.1	55.1
	"Minnesota"	"27"	"Yellow Medicine County, MN"	"27173"	"2017"	"2017"	34	9867	344.6	238.6	481.5	59.1
	"Minnesota"	"27"	"Yellow Medicine County, MN"	"27173"	"2018"	"2018"	26	9795	265.4	173.4	388.9	52.1
	"Mississippi"	"28"	"Adams County, MS"	"28001"	"2010"	"2010"	139	32297	430.4	358.8	501.9	36.5
	"Mississippi"	"28"	"Adams County, MS"	"28001"	"2011"	"2011"	130	32067	405.4	335.7	475.1	35.6
	"Mississippi"	"28"	"Adams County, MS"	"28001"	"2012"	"2012"	116	32122	361.1	295.4	426.8	33.5
	"Mississippi"	"28"	"Adams County, MS"	"28001"	"2013"	"2013"	137	32090	426.9	355.4	498.4	36.5
	"Mississippi"	"28"	"Adams County, MS"	"28001"	"2014"	"2014"	117	31737	368.7	301.9	435.5	34.1
	"Mississippi"	"28"	"Adams County, MS"	"28001"	"2015"	"2015"	103	31254	329.6	265.9	393.2	32.5
	"Mississippi"	"28"	"Adams County, MS"	"28001"	"2016"	"2016"	118	31248	377.6	309.5	445.8	34.8
	"Mississippi"	"28"	"Adams County, MS"	"28001"	"2017"	"2017"	94	31003	303.2	245.0	371.0	31.3
	"Mississippi"	"28"	"Adams County, MS"	"28001"	"2018"	"2018"	120	31192	384.7	315.9	453.5	35.1
	"Mississippi"	"28"	"Alcorn County, MS"	"28003"	"2010"	"2010"	144	37057	388.6	325.1	452.1	32.4
	"Mississippi"	"28"	"Alcorn County, MS"	"28003"	"2011"	"2011"	160	37052	431.8	364.9	498.7	34.1
	"Mississippi"	"28"	"Alcorn County, MS"	"28003"	"2012"	"2012"	140	37164	376.7	314.3	439.1	31.8
	"Mississippi"	"28"	"Alcorn County, MS"	"28003"	"2013"	"2013"	144	37316	385.9	322.9	448.9	32.2
	"Mississippi"	"28"	"Alcorn County, MS"	"28003"	"2014"	"2014"	161	37380	430.7	364.2	497.2	33.9
	"Mississippi"	"28"	"Alcorn County, MS"	"28003"	"2015"	"2015"	163	37388	436.0	369.0	502.9	34.1
	"Mississippi"	"28"	"Alcorn County, MS"	"28003"	"2016"	"2016"	154	37304	412.8	347.6	478.0	33.3
	"Mississippi"	"28"	"Alcorn County, MS"	"28003"	"2017"	"2017"	162	37210	435.4	368.3	502.4	34.2
	"Mississippi"	"28"	"Alcorn County, MS"	"28003"	"2018"	"2018"	178	36925	482.1	411.2	552.9	36.1
	"Mississippi"	"28"	"Amite County, MS"	"28005"	"2010"	"2010"	47	13131	357.9	263.0	476.0	52.2
	"Mississippi"	"28"	"Amite County, MS"	"28005"	"2011"	"2011"	56	13064	428.7	323.8	556.6	57.3
	"Mississippi"	"28"	"Amite County, MS"	"28005"	"2012"	"2012"	52	12957	401.3	299.7	526.3	55.7
	"Mississippi"	"28"	"Amite County, MS"	"28005"	"2013"	"2013"	52	12899	403.1	301.1	528.7	55.9
	"Mississippi"	"28"	"Amite County, MS"	"28005"	"2014"	"2014"	45	12629	356.3	259.9	476.8	53.1
	"Mississippi"	"28"	"Amite County, MS"	"28005"	"2015"	"2015"	73	12574	580.6	455.1	730.0	67.9
	"Mississippi"	"28"	"Amite County, MS"	"28005"	"2016"	"2016"	70	12458	561.9	438.0	709.9	67.2
	"Mississippi"	"28"	"Amite County, MS"	"28005"	"2017"	"2017"	63	12447	506.1	388.9	647.6	63.8
	"Mississippi"	"28"	"Amite County, MS"	"28005"	"2018"	"2018"	66	12326	535.5	414.1	681.2	65.9
	"Mississippi"	"28"	"Attala County, MS"	"28007"	"2010"	"2010"	87	19564	444.7	356.2	548.5	47.7
	"Mississippi"	"28"	"Attala County, MS"	"28007"	"2011"	"2011"	73	19466	375.0	294.0	471.5	43.9
	"Mississippi"	"28"	"Attala County, MS"	"28007"	"2012"	"2012"	87	19157	454.1	363.7	560.2	48.7
	"Mississippi"	"28"	"Attala County, MS"	"28007"	"2013"	"2013"	77	19317	398.6	314.6	498.2	45.4
	"Mississippi"	"28"	"Attala County, MS"	"28007"	"2014"	"2014"	88	19163	459.2	368.3	565.8	49.0
	"Mississippi"	"28"	"Attala County, MS"	"28007"	"2015"	"2015"	76	19043	399.1	314.4	499.5	45.8
	"Mississippi"	"28"	"Attala County, MS"	"28007"	"2016"	"2016"	80	18934	422.5	335.0	525.9	47.2
	"Mississippi"	"28"	"Attala County, MS"	"28007"	"2017"	"2017"	68	18477	368.0	285.8	466.6	44.6
	"Mississippi"	"28"	"Attala County, MS"	"28007"	"2018"	"2018"	70	18365	381.2	297.1	481.6	45.6
	"Mississippi"	"28"	"Benton County, MS"	"28009"	"2010"	"2010"	40	8729	458.2	327.4	624.0	72.5
	"Mississippi"	"28"	"Benton County, MS"	"28009"	"2011"	"2011"	21	8732	240.5	148.9	367.6	52.5
	"Mississippi"	"28"	"Benton County, MS"	"28009"	"2012"	"2012"	42	8730	481.1	346.7	650.3	74.2
	"Mississippi"	"28"	"Benton County, MS"	"28009"	"2013"	"2013"	34	8571	396.7	274.7	554.3	68.0
	"Mississippi"	"28"	"Benton County, MS"	"28009"	"2014"	"2014"	30	8296	361.6	244.0	516.2	66.0
	"Mississippi"	"28"	"Benton County, MS"	"28009"	"2015"	"2015"	46	8182	562.2	411.6	749.9	82.9
	"Mississippi"	"28"	"Benton County, MS"	"28009"	"2016"	"2016"	35	8264	423.5	295.0	589.0	71.6
	"Mississippi"	"28"	"Benton County, MS"	"28009"	"2017"	"2017"	35	8312	421.1	293.3	585.6	71.2
	"Mississippi"	"28"	"Benton County, MS"	"28009"	"2018"	"2018"	29	8271	350.6	234.8	503.6	65.1
	"Mississippi"	"28"	"Bolivar County, MS"	"28011"	"2010"	"2010"	135	34145	395.4	328.7	462.1	34.0
	"Mississippi"	"28"	"Bolivar County, MS"	"28011"	"2011"	"2011"	132	33771	390.9	324.2	457.5	34.0
	"Mississippi"	"28"	"Bolivar County, MS"	"28011"	"2012"	"2012"	105	33904	309.7	250.5	368.9	30.2
	"Mississippi"	"28"	"Bolivar County, MS"	"28011"	"2013"	"2013"	137	34049	402.4	335.0	469.7	34.4
	"Mississippi"	"28"	"Bolivar County, MS"	"28011"	"2014"	"2014"	139	33768	411.6	343.2	480.1	34.9
	"Mississippi"	"28"	"Bolivar County, MS"	"28011"	"2015"	"2015"	144	33322	432.1	361.6	502.7	36.0
	"Mississippi"	"28"	"Bolivar County, MS"	"28011"	"2016"	"2016"	136	32737	415.4	345.6	485.3	35.6
	"Mississippi"	"28"	"Bolivar County, MS"	"28011"	"2017"	"2017"	155	31945	485.2	408.8	561.6	39.0
	"Mississippi"	"28"	"Bolivar County, MS"	"28011"	"2018"	"2018"	120	31333	383.0	314.5	451.5	35.0
	"Mississippi"	"28"	"Calhoun County, MS"	"28013"	"2010"	"2010"	77	14962	514.6	406.1	643.2	58.6
	"Mississippi"	"28"	"Calhoun County, MS"	"28013"	"2011"	"2011"	69	14917	462.6	359.9	585.4	55.7
	"Mississippi"	"28"	"Calhoun County, MS"	"28013"	"2012"	"2012"	66	14843	444.7	343.9	565.7	54.7
	"Mississippi"	"28"	"Calhoun County, MS"	"28013"	"2013"	"2013"	90	14734	610.8	491.2	750.8	64.4
	"Mississippi"	"28"	"Calhoun County, MS"	"28013"	"2014"	"2014"	67	14745	454.4	352.1	577.1	55.5
	"Mississippi"	"28"	"Calhoun County, MS"	"28013"	"2015"	"2015"	77	14717	523.2	412.9	653.9	59.6
	"Mississippi"	"28"	"Calhoun County, MS"	"28013"	"2016"	"2016"	57	14610	390.1	295.5	505.5	51.7
	"Mississippi"	"28"	"Calhoun County, MS"	"28013"	"2017"	"2017"	70	14492	483.0	376.5	610.3	57.7
	"Mississippi"	"28"	"Calhoun County, MS"	"28013"	"2018"	"2018"	52	14436	360.2	269.0	472.4	50.0
	"Mississippi"	"28"	"Carroll County, MS"	"28015"	"2010"	"2010"	25	10597	235.9	152.7	348.3	47.2
	"Mississippi"	"28"	"Carroll County, MS"	"28015"	"2011"	"2011"	35	10373	337.4	235.0	469.3	57.0
	"Mississippi"	"28"	"Carroll County, MS"	"28015"	"2012"	"2012"	51	10423	489.3	364.3	643.3	68.5
	"Mississippi"	"28"	"Carroll County, MS"	"28015"	"2013"	"2013"	40	10385	385.2	275.2	524.5	60.9
	"Mississippi"	"28"	"Carroll County, MS"	"28015"	"2014"	"2014"	49	10254	477.9	353.5	631.8	68.3
	"Mississippi"	"28"	"Carroll County, MS"	"28015"	"2015"	"2015"	41	10243	400.3	287.2	543.0	62.5
	"Mississippi"	"28"	"Carroll County, MS"	"28015"	"2016"	"2016"	34	10255	331.5	229.6	463.3	56.9
	"Mississippi"	"28"	"Carroll County, MS"	"28015"	"2017"	"2017"	44	10139	434.0	315.3	582.6	65.4
	"Mississippi"	"28"	"Carroll County, MS"	"28015"	"2018"	"2018"	36	9911	363.2	254.4	502.9	60.5
	"Mississippi"	"28"	"Chickasaw County, MS"	"28017"	"2010"	"2010"	59	17392	339.2	258.2	437.6	44.2
	"Mississippi"	"28"	"Chickasaw County, MS"	"28017"	"2011"	"2011"	51	17124	297.8	221.8	391.6	41.7
	"Mississippi"	"28"	"Chickasaw County, MS"	"28017"	"2012"	"2012"	48	17416	275.6	203.2	365.4	39.8
	"Mississippi"	"28"	"Chickasaw County, MS"	"28017"	"2013"	"2013"	67	17311	387.0	299.9	491.5	47.3
	"Mississippi"	"28"	"Chickasaw County, MS"	"28017"	"2014"	"2014"	58	17313	335.0	254.4	433.1	44.0
	"Mississippi"	"28"	"Chickasaw County, MS"	"28017"	"2015"	"2015"	93	17328	536.7	433.2	657.5	55.7
	"Mississippi"	"28"	"Chickasaw County, MS"	"28017"	"2016"	"2016"	75	17246	434.9	342.1	545.1	50.2
	"Mississippi"	"28"	"Chickasaw County, MS"	"28017"	"2017"	"2017"	61	17146	355.8	272.1	457.0	45.6
	"Mississippi"	"28"	"Chickasaw County, MS"	"28017"	"2018"	"2018"	81	17171	471.7	374.6	586.3	52.4
	"Mississippi"	"28"	"Choctaw County, MS"	"28019"	"2010"	"2010"	34	8547	397.8	275.5	555.9	68.2
	"Mississippi"	"28"	"Choctaw County, MS"	"28019"	"2011"	"2011"	26	8412	309.1	201.9	452.9	60.6
	"Mississippi"	"28"	"Choctaw County, MS"	"28019"	"2012"	"2012"	33	8346	395.4	272.2	555.3	68.8
	"Mississippi"	"28"	"Choctaw County, MS"	"28019"	"2013"	"2013"	36	8371	430.1	301.2	595.4	71.7
	"Mississippi"	"28"	"Choctaw County, MS"	"28019"	"2014"	"2014"	35	8294	422.0	293.9	586.9	71.3
	"Mississippi"	"28"	"Choctaw County, MS"	"28019"	"2015"	"2015"	31	8299	373.5	253.8	530.2	67.1
	"Mississippi"	"28"	"Choctaw County, MS"	"28019"	"2016"	"2016"	41	8242	497.5	357.0	674.8	77.7
	"Mississippi"	"28"	"Choctaw County, MS"	"28019"	"2017"	"2017"	30	8278	362.4	244.5	517.4	66.2
	"Mississippi"	"28"	"Choctaw County, MS"	"28019"	"2018"	"2018"	36	8278	434.9	304.6	602.1	72.5
	"Mississippi"	"28"	"Claiborne County, MS"	"28021"	"2010"	"2010"	40	9604	416.5	297.5	567.1	65.9
	"Mississippi"	"28"	"Claiborne County, MS"	"28021"	"2011"	"2011"	40	9585	417.3	298.1	568.3	66.0
	"Mississippi"	"28"	"Claiborne County, MS"	"28021"	"2012"	"2012"	34	9349	363.7	251.9	508.2	62.4
	"Mississippi"	"28"	"Claiborne County, MS"	"28021"	"2013"	"2013"	36	9253	389.1	272.5	538.6	64.8
	"Mississippi"	"28"	"Claiborne County, MS"	"28021"	"2014"	"2014"	54	9080	594.7	446.8	776.0	80.9
